Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,20/02/2018 01:09:30,112637675,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266340724806331,56318837.5,2.1213203435596424,56318839.0,56318836.0,112637675.0,56318837.5,2.1213203435596424,56318839.0,56318836.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0266340724806331,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0.0,0.0,0.0,0.0,56318837.5,2.1213203435596424,56318839.0,56318836.0,Benign
172.31.67.76-64.69.216.234-50036-443-6,172.31.67.76,50036,64.69.216.234,443,6,20/02/2018 11:00:18,166,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12048.192771084336,166.0,0.0,166.0,166.0,166.0,166.0,0.0,166.0,166.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,12048.192771084336,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.64.125-53-62996-17,172.31.64.125,62996,172.31.0.2,53,17,20/02/2018 12:27:23,1226,1,1,33.0,97.0,33.0,33.0,33.0,0.0,97.0,97.0,97.0,0.0,106035.8890701468,1631.321370309951,1226.0,0.0,1226.0,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,815.6606851549755,815.6606851549755,33.0,97.0,54.33333333333333,36.95041722813605,1365.3333333333333,0,0,0,0,0,0,0,0,1.0,81.5,33.0,97.0,0,0,0,0,0,0,1,33,1,97,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.25-52.14.136.135-80-51622-6,52.14.136.135,51622,172.31.69.25,80,6,20/02/2018 10:50:00,1297444,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,758.414236,5.395223224,216240.6667,529482.3707,1297042.0,5.0,374.0,187.0,207.8893937,334.0,40.0,1297439.0,432479.6667,748732.9644,1297042.0,23.0,0,0,0,0,72,92,2.312238524,3.082984699,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.0.2-172.31.64.119-53-51796-17,172.31.64.119,51796,172.31.0.2,53,17,20/02/2018 03:02:54,487,1,1,78.0,174.0,78.0,78.0,78.0,0.0,174.0,174.0,174.0,0.0,517453.7987679672,4106.776180698152,487.0,0.0,487.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2053.388090349076,2053.388090349076,78.0,174.0,110.0,55.42562584220407,3072.0,0,0,0,0,0,0,0,0,1.0,165.0,78.0,174.0,0,0,0,0,0,0,1,78,1,174,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.122-23.62.6.26-52325-80-6,23.62.6.26,80,172.31.67.122,52325,6,20/02/2018 04:26:24,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,946,253,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.46-88.249.34.106-445-56614-6,172.31.66.46,445,88.249.34.106,56614,6,20/02/2018 10:26:04,165,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12121.212121212122,165.0,0.0,165.0,165.0,165.0,165.0,0.0,165.0,165.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,12121.212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,259,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.9-209.85.203.113-51745-80-6,172.31.67.9,51745,209.85.203.113,80,6,20/02/2018 05:02:18,5533823,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72282760037681,1844607.6666666667,3112765.589189192,5438499.0,34.0,5533823.0,2766911.5,3778195.275566431,5438499.0,95324.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,0.5421207002826075,0.1807069000942025,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.99-216.58.211.174-53150-443-6,172.31.64.99,53150,216.58.211.174,443,6,20/02/2018 04:20:54,118974918,18,18,1214.0,4439.0,299.0,0.0,67.44444444444444,93.01943011589012,1430.0,0.0,246.61111111111117,451.41986962561856,47.51421639979613,0.302584785139335,3399283.371428572,13843163.983693492,58859060.0,1.0,118974918.0,6998524.588235295,19532078.42484268,58923632.0,37.0,118830806.0,6990047.411764706,19554084.908895943,59005146.0,1.0,0,0,0,0,372,372,0.1512923925696675,0.1512923925696675,0.0,1430.0,152.7837837837838,330.16200864416845,109006.95195195198,0,0,0,1,0,0,0,0,1.0,157.02777777777777,67.44444444444444,246.61111111111111,0,0,0,0,0,0,18,1214,18,4439,8192,184,10,20,594499.0,634971.9900105831,1043492.0,145506.0,58820605.0,54383.58254105737,58859060.0,58782150.0,Benign
172.31.66.78-212.92.114.68-3389-55225-6,212.92.114.68,55225,172.31.66.78,3389,6,20/02/2018 02:59:59,2820991,10,11,1923.0,1933.0,661.0,0.0,192.3,256.2681104711323,1173.0,0.0,175.72727272727272,348.8034090742494,1366.895534228929,7.4441924841305775,141049.55000000005,186949.31381258764,747898.0,28.0,2820991.0,313443.44444444444,269456.66945360205,805804.0,1607.0,2642042.0,264204.2,198757.9782146004,747926.0,28075.0,0,0,0,0,212,256,3.544853563871704,3.8993389202588737,0.0,1173.0,175.2727272727273,296.1113339234452,87681.92207792208,0,0,1,1,0,0,0,1,1.0,183.6190476190476,192.3,175.72727272727272,0,0,0,0,0,0,10,1923,11,1933,8192,62872,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.25-52.14.136.135-80-50914-6,52.14.136.135,50914,172.31.69.25,80,6,20/02/2018 10:48:29,1132791,3,4,20.0,964.0,20.0,0.0,6.666666667,11.54700538,964.0,0.0,241.0,482.0,868.6509692,6.179427626,188798.5,461589.2447,1131013.0,5.0,1728.0,864.0,705.6925676,1363.0,365.0,1132786.0,377595.3333,652479.3829,1131013.0,44.0,0,0,0,0,72,92,2.648326125,3.531101501,0.0,964.0,123.0,339.8873763,115523.4286,0,0,1,1,0,0,0,1,1.0,140.5714286,6.666666667,241.0,0,0,0,0,0,0,3,20,4,964,8192,211,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DDoS attacks-LOIC-HTTP
172.31.0.2-172.31.66.53-53-57953-17,172.31.66.53,57953,172.31.0.2,53,17,20/02/2018 03:10:34,375,1,1,51.0,67.0,51.0,51.0,51.0,0.0,67.0,67.0,67.0,0.0,314666.6666666667,5333.333333333333,375.0,0.0,375.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2666.6666666666665,2666.6666666666665,51.0,67.0,56.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.119-47.88.230.33-0-0-0,47.88.230.33,0,172.31.64.119,0,0,20/02/2018 11:43:35,5572955,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7177520722848112,1857651.6666666665,3217385.988775101,5572769.0,72.0,5572883.0,5572883.0,0.0,5572883.0,5572883.0,5572841.0,5572841.0,0.0,5572841.0,5572841.0,0,0,0,0,0,0,0.3588760361424056,0.3588760361424056,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,-1,0,0,114.0,0.0,114.0,114.0,5572769.0,0.0,5572769.0,5572769.0,Benign
172.31.64.126-174.129.4.229-51218-443-6,172.31.64.126,51218,174.129.4.229,443,6,20/02/2018 11:59:55,270497,7,6,319.0,3157.0,193.0,0.0,45.57142857142857,80.19529733273463,1460.0,0.0,526.1666666666667,726.5382072999786,12850.419782844172,48.059682732156,22541.416666666668,41106.105860229865,140681.0,7.0,270497.0,45082.833333333336,56501.066366633,152789.0,816.0,85803.0,17160.600000000002,30304.31822034609,70592.0,18.0,0,0,0,0,152,132,25.87829070193015,22.181392030225844,0.0,1460.0,248.2857142857143,518.1684354266743,268498.52747252746,0,0,0,1,0,0,0,0,0.0,267.38461538461536,45.57142857142857,526.1666666666666,0,0,0,0,0,0,7,319,6,3157,8192,119,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.94-209.85.203.154-52880-443-6,172.31.66.94,52880,209.85.203.154,443,6,20/02/2018 01:20:23,503,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.45918441321721,0.0,0.0,0.0,0.0,153081.51093439365,5964.214711729623,251.5,337.2899346259832,490.0,13.0,503.0,251.5,337.2899346259832,490.0,13.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,5964.214711729623,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.666666666666668,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.25-213.254.153.140-445-49720-6,213.254.153.140,49720,172.31.66.25,445,6,20/02/2018 12:48:40,3486898,6,6,373.0,172.0,140.0,0.0,62.16666666666666,69.85246356905866,133.0,0.0,28.666666666666664,53.44030938034198,156.2993812838804,3.441454266801036,316990.72727272724,890898.1267683854,2994156.0,12.0,3486831.0,697366.2,1285824.2910645683,2994213.0,4007.0,3486841.0,697368.2,1289655.2595467907,3001180.0,3940.0,0,0,0,0,144,144,1.720727133400518,1.720727133400518,0.0,140.0,41.92307692307693,60.51647370545965,3662.24358974359,0,0,0,1,0,0,0,0,1.0,45.41666666666666,62.16666666666666,28.666666666666668,0,0,0,0,0,0,6,373,6,172,8192,0,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.67.53-53-64594-17,172.31.67.53,64594,172.31.0.2,53,17,20/02/2018 04:15:09,1517,1,1,46.0,62.0,46.0,46.0,46.0,0.0,62.0,62.0,62.0,0.0,71193.14436387608,1318.3915622940017,1517.0,0.0,1517.0,1517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,659.1957811470007,659.1957811470007,46.0,62.0,51.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,77.0,46.0,62.0,0,0,0,0,0,0,1,46,1,62,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.64.77-53-57791-17,172.31.64.77,57791,172.31.0.2,53,17,20/02/2018 10:28:00,145031,2,2,66.0,374.0,33.0,33.0,33.0,0.0,187.0,187.0,187.0,0.0,3033.834145803311,27.580310416393736,48343.66666666667,47967.01977748183,95926.0,1.0,95926.0,95926.0,0.0,95926.0,95926.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,16,16,13.790155208196868,13.790155208196868,33.0,187.0,94.6,84.34927385579559,7114.8,0,0,0,0,0,0,0,0,1.0,118.25,33.0,187.0,0,0,0,0,0,0,2,66,2,374,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.69.14-205.186.147.63-49950-443-6,172.31.69.14,49950,205.186.147.63,443,6,20/02/2018 08:52:53,1046187,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.735112365189015,209237.4,270653.18359720067,507471.0,11517.0,1034619.0,517309.5,2373.75746444324,518988.0,515631.0,1034670.0,517335.0,2542.755985146825,519133.0,515537.0,0,0,0,0,92,60,2.8675561825945075,2.8675561825945075,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.66.107-53-63768-17,172.31.66.107,63768,172.31.0.2,53,17,20/02/2018 01:17:46,286,1,1,81.0,129.0,81.0,81.0,81.0,0.0,129.0,129.0,129.0,0.0,734265.7342657342,6993.006993006993,286.0,0.0,286.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3496.5034965034965,3496.5034965034965,81.0,129.0,97.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,145.5,81.0,129.0,0,0,0,0,0,0,1,81,1,129,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.65.98-216.58.211.162-53454-443-6,216.58.211.162,443,172.31.65.98,53454,6,20/02/2018 02:40:40,28217,2,1,38.0,0.0,38.0,0.0,19.0,26.87005768508881,0.0,0.0,0.0,0.0,1346.7058865223094,106.31888577807705,14108.5,19929.80462774284,28201.0,16.0,28217.0,28217.0,0.0,28217.0,28217.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,70.8792571853847,35.43962859269235,0.0,38.0,19.0,21.939310229205777,481.3333333333333,0,1,0,0,1,0,0,0,0.0,25.33333333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.84-209.85.202.132-51907-443-6,209.85.202.132,443,172.31.66.84,51907,6,20/02/2018 11:07:59,445,2,1,38.0,0.0,38.0,0.0,19.0,26.87005768508881,0.0,0.0,0.0,0.0,85393.25842696629,6741.573033707866,222.5,273.6503243191939,416.0,29.0,445.0,445.0,0.0,445.0,445.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,4494.38202247191,2247.191011235955,0.0,38.0,19.0,21.939310229205777,481.3333333333333,0,1,0,0,1,0,0,0,0.0,25.33333333333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.65.43-52.84.64.113-53248-80-6,172.31.65.43,53248,52.84.64.113,80,6,20/02/2018 02:11:42,115119465,16,15,354.0,884.0,343.0,0.0,22.125,85.56780936777567,879.0,0.0,58.93333333333334,226.8682646907882,10.754045807978692,0.2692854766133598,3837315.5,4905636.750919327,10193011.0,7.0,115119465.0,7674631.0,4294879.649840293,10202968.0,395.0,111472813.0,7962343.785714285,4306176.857237541,10202989.0,39.0,0,0,0,0,332,444,0.138986052445605,0.1302994241677547,0.0,879.0,38.68750000000001,164.84899003672734,27175.189516129027,0,0,1,1,0,0,0,1,0.0,39.935483870967744,22.125,58.93333333333333,0,0,0,0,0,0,16,354,15,884,8192,119,12,20,14766.454545454546,15799.942761691487,62405.0,9957.0,10119118.0,72306.92740394933,10193011.0,9999706.0,Benign
172.31.0.2-172.31.65.93-53-58956-17,172.31.65.93,58956,172.31.0.2,53,17,20/02/2018 09:22:25,259,1,1,34.0,50.0,34.0,34.0,34.0,0.0,50.0,50.0,50.0,0.0,324324.3243243243,7722.007722007722,259.0,0.0,259.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3861.003861003861,3861.003861003861,34.0,50.0,39.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,59.0,34.0,50.0,0,0,0,0,0,0,1,34,1,50,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.91-13.33.74.36-55048-443-6,13.33.74.36,443,172.31.67.91,55048,6,20/02/2018 04:15:57,52,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38461.53846153846,52.0,0.0,52.0,52.0,52.0,52.0,0.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,38461.53846153846,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.66.124-53-57258-17,172.31.66.124,57258,172.31.0.2,53,17,20/02/2018 01:54:37,309,1,1,43.0,59.0,43.0,43.0,43.0,0.0,59.0,59.0,59.0,0.0,330097.0873786408,6472.491909385114,309.0,0.0,309.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3236.245954692557,3236.245954692557,43.0,59.0,48.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,72.5,43.0,59.0,0,0,0,0,0,0,1,43,1,59,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.69.9-53-64211-17,172.31.69.9,64211,172.31.0.2,53,17,20/02/2018 12:47:33,248,1,1,28.0,44.0,28.0,28.0,28.0,0.0,44.0,44.0,44.0,0.0,290322.5806451613,8064.516129032258,248.0,0.0,248.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,4032.258064516129,4032.258064516129,28.0,44.0,33.333333333333336,9.237604307034012,85.33333333333333,0,0,0,0,0,0,0,0,1.0,50.0,28.0,44.0,0,0,0,0,0,0,1,28,1,44,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.92-96.231.60.219-3389-65212-6,96.231.60.219,65212,172.31.67.92,3389,6,20/02/2018 10:40:49,5047910,10,11,1148.0,1874.0,677.0,0.0,114.79999999999998,210.0924664152536,1173.0,0.0,170.36363636363637,351.2230837309168,598.6636053336925,4.160137561882046,252395.5000000001,385144.8672137606,1465151.0,4.0,5047910.0,560878.8888888889,504159.9681620022,1465151.0,4.0,4974499.0,497449.9,561919.563802003,1825961.0,1385.0,0,0,0,0,224,232,1.9810178866104984,2.179119675271548,0.0,1173.0,137.36363636363632,281.7264031534252,79369.76623376625,0,0,1,1,0,0,0,1,1.0,143.9047619047619,114.8,170.36363636363637,0,0,0,0,0,0,10,1148,11,1874,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.64.93-5.39.216.253-3389-42743-6,5.39.216.253,42743,172.31.64.93,3389,6,20/02/2018 05:18:58,4442558,15,9,1460.0,1731.0,741.0,0.0,97.33333333333331,189.91263655641643,1179.0,0.0,192.33333333333331,386.0744746807279,718.2798738924737,5.402293003265236,193154.69565217392,204446.17675040467,951658.0,72.0,4442558.0,317325.5714285714,271038.8993954456,1221848.0,104228.0,4189473.0,523684.125,227849.7660780877,951658.0,222492.0,0,0,0,0,312,192,3.3764331270407726,2.0258598762244637,0.0,1179.0,127.64000000000004,271.1933320222556,73545.82333333335,0,0,1,1,0,0,0,1,0.0,132.95833333333334,97.33333333333331,192.33333333333331,0,0,0,0,0,0,15,1460,9,1731,8192,64000,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.29-74.117.206.68-53425-443-6,172.31.67.29,53425,74.117.206.68,443,6,20/02/2018 04:06:33,30127364,6,5,472.0,503.0,470.0,0.0,78.66666666666667,191.7140231351548,469.0,0.0,100.6,206.4674308456421,32.36260563652366,0.3651165764120618,3012736.4,4756963.883417382,10097726.0,1312.0,30127364.0,6025472.8,5323379.87701974,10109110.0,187478.0,20503568.0,5125892.0,5799934.521093206,10187100.0,1312.0,1,0,0,0,120,100,0.1991544962247609,0.1659620801873008,0.0,470.0,120.41666666666669,210.82455365597815,44446.99242424242,0,1,0,0,1,0,0,0,0.0,131.36363636363637,78.66666666666667,100.6,0,0,0,0,0,0,6,472,5,503,63199,24608,2,20,139204.66666666666,221250.74179386007,394683.0,11384.0,9903250.0,256698.07014467404,10097726.0,9612290.0,Benign
169.254.169.254-172.31.64.45-80-53993-6,172.31.64.45,53993,169.254.169.254,80,6,20/02/2018 04:25:57,709,3,4,148.0,243.0,148.0,0.0,49.333333333333336,85.44783984006462,243.0,0.0,60.75,121.5,551480.9590973202,9873.060648801127,118.16666666666666,84.87971881825874,225.0,11.0,375.0,187.5,84.14570696119915,247.0,128.0,484.0,161.33333333333331,152.0274098093279,315.0,11.0,0,0,0,0,72,92,4231.311706629055,5641.748942172073,0.0,243.0,48.875,93.99306585366512,8834.69642857143,0,0,1,1,0,0,0,1,1.0,55.85714285714285,49.333333333333336,60.75,0,0,0,0,0,0,3,148,4,243,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.66.78-23.13.154.167-55493-443-6,23.13.154.167,443,172.31.66.78,55493,6,20/02/2018 07:15:08,44,3,1,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0.0,0.0,0.0,0.0,704545.4545454546,90909.09090909093,14.666666666666666,22.03028218914441,40.0,0.0,4.0,2.0,2.8284271247461903,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,20,68181.81818181818,22727.272727272728,0.0,31.0,6.2,13.863621460498695,192.2,0,0,0,0,1,0,0,0,0.0,7.75,10.333333333333334,0.0,0,0,0,0,0,0,3,31,1,0,980,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.67.40-173.167.113.37-3389-49540-6,173.167.113.37,49540,172.31.67.40,3389,6,20/02/2018 10:38:53,11579217,9,8,1148.0,1581.0,677.0,0.0,127.55555555555556,218.69105555046775,1173.0,0.0,197.625,406.1217050167528,235.68087548579493,1.4681476303622256,723701.0625,2278574.1107992507,9235198.0,36.0,11579217.0,1447402.125,3284519.712524168,9527848.0,36.0,11466048.0,1638006.8571428573,3358129.29400678,9235198.0,85950.0,0,0,0,0,192,172,0.7772546278388254,0.6908930025234004,0.0,1173.0,151.61111111111114,305.08265782337605,93075.42810457516,0,0,1,1,0,0,0,1,0.0,160.52941176470588,127.55555555555556,197.625,0,0,0,0,0,0,9,1148,8,1581,8192,62852,5,20,300841.0,0.0,300841.0,300841.0,9235198.0,0.0,9235198.0,9235198.0,Benign
172.31.64.41-13.33.75.32-50234-443-6,13.33.75.32,443,172.31.64.41,50234,6,20/02/2018 12:43:09,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,123,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.0.2-172.31.66.105-53-61269-17,172.31.66.105,61269,172.31.0.2,53,17,20/02/2018 11:13:48,63055,2,2,90.0,146.0,45.0,45.0,45.0,0.0,73.0,73.0,73.0,0.0,3742.7642534295455,63.43668226151773,21018.333333333336,22286.34627599,44724.0,493.0,62562.0,62562.0,0.0,62562.0,62562.0,45217.0,45217.0,0.0,45217.0,45217.0,0,0,0,0,16,16,31.718341130758866,31.718341130758866,45.0,73.0,56.2,15.336231610144653,235.20000000000005,0,0,0,0,0,0,0,0,1.0,70.25,45.0,73.0,0,0,0,0,0,0,2,90,2,146,-1,-1,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.65.84-35.165.158.113-50519-443-6,35.165.158.113,443,172.31.65.84,50519,6,20/02/2018 09:49:38,30,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66666.66666666667,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,33333.333333333336,33333.333333333336,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,31500,63764,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.31.68.8-216.58.211.166-53127-443-6,172.31.68.8,53127,216.58.211.166,443,6,20/02/2018 05:07:50,249,3,0,77.0,0.0,46.0,0.0,25.666666666666664,23.45918441321721,0.0,0.0,0.0,0.0,309236.9477911647,12048.192771084336,124.5,150.61374439273462,231.0,18.0,249.0,124.5,150.61374439273462,231.0,18.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,12048.192771084336,0.0,0.0,46.0,30.75,21.68524844220144,470.25,0,1,0,0,1,0,0,0,0.0,41.0,25.666666666666668,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
